TIME,BPOGX,BPOGY,aoi,trial,condition,subject_nr
688.05945,0.50397,0.16629,elsewhere,15,non-restrictive,19
688.06628,0.50567,0.14454,elsewhere,15,non-restrictive,19
688.07306,0.50587,0.14815,elsewhere,15,non-restrictive,19
688.08002,0.48801,0.16199,subject,15,non-restrictive,19
688.08643,0.49682,0.15606,subject,15,non-restrictive,19
688.09326,0.4972,0.16447,subject,15,non-restrictive,19
688.10004,0.48366,0.17838,subject,15,non-restrictive,19
688.10681,0.48434,0.17102,subject,15,non-restrictive,19
688.11346,0.48451,0.17455,subject,15,non-restrictive,19
688.11993,0.48222,0.17838,subject,15,non-restrictive,19
688.12677,0.49795,0.17673,subject,15,non-restrictive,19
688.13348,0.49816,0.18039,subject,15,non-restrictive,19
688.14026,0.49077,0.18304,subject,15,non-restrictive,19
688.14697,0.48771,0.18245,subject,15,non-restrictive,19
688.15369,0.48733,0.17539,subject,15,non-restrictive,19
688.16034,0.49973,0.16681,subject,15,non-restrictive,19
688.16699,0.48562,0.16481,subject,15,non-restrictive,19
688.17371,0.48562,0.16481,subject,15,non-restrictive,19
688.18042,0.48521,0.16831,subject,15,non-restrictive,19
688.18707,0.48492,0.17632,subject,15,non-restrictive,19
688.19373,0.48492,0.17632,subject,15,non-restrictive,19
688.20032,0.49075,0.16982,subject,15,non-restrictive,19
688.20703,0.47324,0.17251,subject,15,non-restrictive,19
688.21393,0.47324,0.17251,subject,15,non-restrictive,19
688.22064,0.47895,0.18587,subject,15,non-restrictive,19
688.22729,0.48409,0.1883,subject,15,non-restrictive,19
688.23401,0.48409,0.1883,subject,15,non-restrictive,19
688.24072,0.49094,0.17887,subject,15,non-restrictive,19
696.0105,0.50258,0.11038,subject,16,non-restrictive,19
696.01721,0.499,0.12343,subject,16,non-restrictive,19
696.02417,0.4993,0.12889,subject,16,non-restrictive,19
696.03088,0.4993,0.12889,subject,16,non-restrictive,19
696.03741,0.50921,0.1151,elsewhere,16,non-restrictive,19
696.04419,0.50207,0.1135,subject,16,non-restrictive,19
696.05078,0.50217,0.11716,subject,16,non-restrictive,19
696.05768,0.50546,0.11347,elsewhere,16,non-restrictive,19
696.06439,0.50395,0.11779,elsewhere,16,non-restrictive,19
696.07062,0.50413,0.1216,elsewhere,16,non-restrictive,19
696.07721,0.50265,0.15754,subject,16,non-restrictive,19
696.08411,0.50525,0.13082,elsewhere,16,non-restrictive,19
696.09094,0.50497,0.1234,elsewhere,16,non-restrictive,19
696.09784,0.491,0.10765,subject,16,non-restrictive,19
696.10449,0.48494,0.11159,subject,16,non-restrictive,19
696.11066,0.48494,0.11159,subject,16,non-restrictive,19
696.11755,0.49861,0.10463,subject,16,non-restrictive,19
696.12445,0.50029,0.10838,subject,16,non-restrictive,19
696.1308,0.50006,0.10443,subject,16,non-restrictive,19
696.13806,0.49884,0.11384,subject,16,non-restrictive,19
696.14471,0.5008,0.12046,subject,16,non-restrictive,19
696.15118,0.50071,0.11671,subject,16,non-restrictive,19
696.15802,0.49565,0.06546,elsewhere,16,non-restrictive,19
696.16473,0.49877,0.08176,subject,16,non-restrictive,19
696.1712,0.49835,0.06996,elsewhere,16,non-restrictive,19
696.17816,0.49984,0.00671,elsewhere,16,non-restrictive,19
696.18481,0.48397,0.00742,elsewhere,16,non-restrictive,19
696.19147,0.48366,0.00283,elsewhere,16,non-restrictive,19
696.19843,0.49475,0.00124,elsewhere,16,non-restrictive,19
696.20502,0.50352,0.02754,elsewhere,16,non-restrictive,19
696.21167,0.50412,0.04421,elsewhere,16,non-restrictive,19
696.21832,0.49982,0.06361,elsewhere,16,non-restrictive,19
696.22504,0.48417,0.06517,elsewhere,16,non-restrictive,19
696.23175,0.48456,0.07313,elsewhere,16,non-restrictive,19
696.2384,0.48672,0.07672,subject,16,non-restrictive,19
696.24487,0.48502,0.07163,elsewhere,16,non-restrictive,19
696.25183,0.48464,0.06366,elsewhere,16,non-restrictive,19
696.25854,0.48362,0.05888,elsewhere,16,non-restrictive,19
696.26526,0.49581,0.04282,elsewhere,16,non-restrictive,19
696.27185,0.49526,0.02541,elsewhere,16,non-restrictive,19
696.27863,0.49097,0.00389,elsewhere,16,non-restrictive,19
696.28516,0.49026,0.01197,elsewhere,16,non-restrictive,19
696.29199,0.48968,0.00265,elsewhere,16,non-restrictive,19
696.29883,0.5047,-0.01608,elsewhere,16,non-restrictive,19
696.30548,0.49321,0.0102,elsewhere,16,non-restrictive,19
696.31219,0.49431,0.03685,elsewhere,16,non-restrictive,19
696.31885,0.48651,0.07245,elsewhere,16,non-restrictive,19
696.3255,0.48646,0.07212,elsewhere,16,non-restrictive,19
696.33221,0.48646,0.07212,elsewhere,16,non-restrictive,19
696.33899,0.49925,0.05226,elsewhere,16,non-restrictive,19
696.34558,0.48926,0.05897,elsewhere,16,non-restrictive,19
696.35223,0.48878,0.04668,elsewhere,16,non-restrictive,19
696.3587,0.49719,0.00814,elsewhere,16,non-restrictive,19
696.36572,0.4807,0.03646,elsewhere,16,non-restrictive,19
696.37244,0.48066,0.03569,elsewhere,16,non-restrictive,19
696.37915,0.49024,0.05204,elsewhere,16,non-restrictive,19
704.39038,0.48779,0.06076,elsewhere,17,non-restrictive,19
704.39697,0.48926,0.04948,elsewhere,17,non-restrictive,19
704.40363,0.48975,0.03381,elsewhere,17,non-restrictive,19
704.41034,0.48966,0.03388,elsewhere,17,non-restrictive,19
704.41711,0.47177,0.01239,elsewhere,17,non-restrictive,19
704.42383,0.43228,0.01478,elsewhere,17,non-restrictive,19
704.43048,0.43342,0.02785,elsewhere,17,non-restrictive,19
704.43695,0.55968,0.11425,elsewhere,17,non-restrictive,19
704.44385,0.49976,0.06683,elsewhere,17,non-restrictive,19
704.4505,0.49938,0.05494,elsewhere,17,non-restrictive,19
704.45721,0.68269,0.35962,elsewhere,17,non-restrictive,19
704.46399,0.62758,0.29671,pos1,17,non-restrictive,19
704.47083,0.62746,0.29682,pos1,17,non-restrictive,19
704.47729,0.83576,0.4756,elsewhere,17,non-restrictive,19
704.48401,0.82354,0.47076,elsewhere,17,non-restrictive,19
704.49042,0.8211,0.47813,elsewhere,17,non-restrictive,19
704.49738,0.82104,0.48737,elsewhere,17,non-restrictive,19
704.50403,0.8215,0.47824,elsewhere,17,non-restrictive,19
704.5105,0.82214,0.47609,elsewhere,17,non-restrictive,19
704.51709,0.85511,0.47702,elsewhere,17,non-restrictive,19
704.52411,0.84804,0.4796,elsewhere,17,non-restrictive,19
704.53094,0.84631,0.48426,elsewhere,17,non-restrictive,19
704.53766,0.83247,0.4965,elsewhere,17,non-restrictive,19
704.54358,0.83618,0.49282,elsewhere,17,non-restrictive,19
704.5509,0.83708,0.49031,elsewhere,17,non-restrictive,19
704.55737,0.814,0.49016,elsewhere,17,non-restrictive,19
704.5639,0.83446,0.48903,elsewhere,17,non-restrictive,19
704.57092,0.83709,0.48163,elsewhere,17,non-restrictive,19
704.57782,0.83734,0.45916,elsewhere,17,non-restrictive,19
704.58423,0.81345,0.46411,elsewhere,17,non-restrictive,19
704.59119,0.81368,0.46339,elsewhere,17,non-restrictive,19
704.59784,0.82445,0.47771,elsewhere,17,non-restrictive,19
704.60455,0.82002,0.46841,elsewhere,17,non-restrictive,19
704.61121,0.82086,0.46589,elsewhere,17,non-restrictive,19
704.61786,0.82866,0.47167,elsewhere,17,non-restrictive,19
704.62451,0.83594,0.46706,elsewhere,17,non-restrictive,19
704.63129,0.8357,0.46776,elsewhere,17,non-restrictive,19
712.87024,0.49102,0.04283,elsewhere,18,non-restrictive,19
712.87701,0.48046,0.05082,elsewhere,18,non-restrictive,19
712.88348,0.48056,0.06451,elsewhere,18,non-restrictive,19
712.89032,0.48069,0.06424,elsewhere,18,non-restrictive,19
712.89691,0.48326,0.05971,elsewhere,18,non-restrictive,19
712.90375,0.49631,0.02355,elsewhere,18,non-restrictive,19
712.91052,0.49577,0.01117,elsewhere,18,non-restrictive,19
712.91711,0.4811,0.01822,elsewhere,18,non-restrictive,19
712.92371,0.47575,0.03153,elsewhere,18,non-restrictive,19
712.93042,0.47606,0.03595,elsewhere,18,non-restrictive,19
712.93719,0.48425,0.02926,elsewhere,18,non-restrictive,19
712.94409,0.48732,0.0181,elsewhere,18,non-restrictive,19
712.95044,0.48704,0.01361,elsewhere,18,non-restrictive,19
712.95703,0.48734,0.02331,elsewhere,18,non-restrictive,19
712.96375,0.48742,0.03696,elsewhere,18,non-restrictive,19
712.97021,0.48782,0.04563,elsewhere,18,non-restrictive,19
712.97736,0.49513,0.04202,elsewhere,18,non-restrictive,19
712.98419,0.48643,0.03829,elsewhere,18,non-restrictive,19
712.9903,0.48692,0.05004,elsewhere,18,non-restrictive,19
712.99713,0.50165,0.07348,elsewhere,18,non-restrictive,19
713.00372,0.48976,0.07533,elsewhere,18,non-restrictive,19
713.01093,0.4899,0.07504,elsewhere,18,non-restrictive,19
713.01764,0.48843,0.05148,elsewhere,18,non-restrictive,19
713.02435,0.48774,0.02464,elsewhere,18,non-restrictive,19
713.03076,0.48679,0.00424,elsewhere,18,non-restrictive,19
713.0376,0.48256,0.01047,elsewhere,18,non-restrictive,19
713.04413,0.48119,0.02038,elsewhere,18,non-restrictive,19
713.05115,0.48162,0.02918,elsewhere,18,non-restrictive,19
713.05774,0.4781,0.03487,elsewhere,18,non-restrictive,19
713.06433,0.47775,0.03425,elsewhere,18,non-restrictive,19
713.07117,0.47775,0.03425,elsewhere,18,non-restrictive,19
713.07788,0.48728,0.04272,elsewhere,18,non-restrictive,19
713.08466,0.48586,0.04077,elsewhere,18,non-restrictive,19
713.09131,0.48586,0.04077,elsewhere,18,non-restrictive,19
713.09802,0.48736,0.03131,elsewhere,18,non-restrictive,19
713.10468,0.47769,0.04239,elsewhere,18,non-restrictive,19
713.11115,0.47754,0.03811,elsewhere,18,non-restrictive,19
713.11786,0.48,0.03015,elsewhere,18,non-restrictive,19
713.12476,0.48041,0.03422,elsewhere,18,non-restrictive,19
713.13147,0.48013,0.02983,elsewhere,18,non-restrictive,19
713.13812,0.48519,0.01565,elsewhere,18,non-restrictive,19
713.14471,0.49072,0.02209,elsewhere,18,non-restrictive,19
713.15155,0.49145,0.03885,elsewhere,18,non-restrictive,19
713.15826,0.48914,0.07246,elsewhere,18,non-restrictive,19
720.77435,0.49302,0.10213,subject,19,restrictive,19
720.78101,0.49863,0.09919,subject,19,restrictive,19
720.78754,0.49895,0.10689,subject,19,restrictive,19
720.79425,0.49375,0.11758,subject,19,restrictive,19
720.80066,0.50411,0.13256,elsewhere,19,restrictive,19
720.80737,0.50411,0.13256,elsewhere,19,restrictive,19
720.81415,0.49364,0.11547,subject,19,restrictive,19
720.82123,0.50113,0.12544,subject,19,restrictive,19
720.82751,0.50082,0.11766,subject,19,restrictive,19
720.83447,0.48933,0.08685,subject,19,restrictive,19
720.84113,0.49928,0.09721,subject,19,restrictive,19
720.84808,0.49847,0.0768,subject,19,restrictive,19
720.85461,0.49396,0.0642,elsewhere,19,restrictive,19
720.86127,0.48836,0.04423,elsewhere,19,restrictive,19
720.86798,0.48773,0.03154,elsewhere,19,restrictive,19
720.87457,0.48274,0.03151,elsewhere,19,restrictive,19
720.88141,0.48037,0.05176,elsewhere,19,restrictive,19
720.88812,0.48146,0.07213,elsewhere,19,restrictive,19
720.89478,0.48101,0.09527,subject,19,restrictive,19
720.90149,0.49826,0.10336,subject,19,restrictive,19
720.90814,0.49853,0.1081,subject,19,restrictive,19
720.91486,0.47383,0.08788,subject,19,restrictive,19
720.92157,0.50229,0.08501,subject,19,restrictive,19
720.92798,0.50197,0.07655,subject,19,restrictive,19
720.93494,0.50729,0.05457,elsewhere,19,restrictive,19
720.94159,0.49938,0.06374,elsewhere,19,restrictive,19
720.94849,0.49938,0.06374,elsewhere,19,restrictive,19
720.95514,0.49492,0.07717,subject,19,restrictive,19
720.96161,0.50318,0.06802,elsewhere,19,restrictive,19
720.96832,0.50299,0.06434,elsewhere,19,restrictive,19
720.97516,0.49919,0.08715,subject,19,restrictive,19
720.98193,0.49865,0.09373,subject,19,restrictive,19
720.98859,0.49856,0.09037,subject,19,restrictive,19
720.99518,0.49615,0.09824,subject,19,restrictive,19
721.00171,0.49391,0.07938,subject,19,restrictive,19
721.00842,0.49369,0.07526,elsewhere,19,restrictive,19
721.01483,0.49261,0.07342,elsewhere,19,restrictive,19
721.02203,0.49371,0.09966,subject,19,restrictive,19
728.32977,0.49219,0.11341,subject,20,non-restrictive,19
728.33655,0.49861,0.1041,subject,20,non-restrictive,19
728.34308,0.49829,0.09649,subject,20,non-restrictive,19
728.35004,0.49473,0.09852,subject,20,non-restrictive,19
728.35669,0.49617,0.1069,subject,20,non-restrictive,19
728.36334,0.49628,0.11054,subject,20,non-restrictive,19
728.37,0.49541,0.11705,subject,20,non-restrictive,19
728.37671,0.49962,0.1194,subject,20,non-restrictive,19
728.38312,0.49994,0.12695,subject,20,non-restrictive,19
728.39014,0.49793,0.13708,subject,20,non-restrictive,19
728.39685,0.49412,0.14309,subject,20,non-restrictive,19
728.4035,0.49401,0.13949,subject,20,non-restrictive,19
728.41022,0.49679,0.11464,subject,20,non-restrictive,19
728.41699,0.4984,0.11152,subject,20,non-restrictive,19
728.42358,0.49818,0.10768,subject,20,non-restrictive,19
728.43018,0.49593,0.11475,subject,20,non-restrictive,19
728.43689,0.49732,0.11343,subject,20,non-restrictive,19
728.44373,0.49754,0.11729,subject,20,non-restrictive,19
728.45044,0.51312,0.12817,elsewhere,20,non-restrictive,19
728.45715,0.49429,0.11958,subject,20,non-restrictive,19
728.46381,0.49394,0.11208,subject,20,non-restrictive,19
728.47058,0.4984,0.1036,subject,20,non-restrictive,19
728.47717,0.48418,0.10319,subject,20,non-restrictive,19
728.48383,0.48418,0.10319,subject,20,non-restrictive,19
728.49072,0.5008,0.11841,subject,20,non-restrictive,19
728.49738,0.49865,0.1213,subject,20,non-restrictive,19
728.50391,0.49865,0.1213,subject,20,non-restrictive,19
728.51025,0.49256,0.10791,subject,20,non-restrictive,19
728.51691,0.49285,0.11806,subject,20,non-restrictive,19
728.5238,0.49275,0.11402,subject,20,non-restrictive,19
728.53101,0.49033,0.10312,subject,20,non-restrictive,19
728.5376,0.49692,0.09702,subject,20,non-restrictive,19
728.5437,0.49656,0.08866,subject,20,non-restrictive,19
728.55078,0.49377,0.07426,elsewhere,20,non-restrictive,19
728.55743,0.48531,0.09512,subject,20,non-restrictive,19
728.56427,0.48493,0.08757,subject,20,non-restrictive,19
728.57098,0.48202,0.05652,elsewhere,20,non-restrictive,19
728.57751,0.48927,0.04419,elsewhere,20,non-restrictive,19
728.58435,0.48902,0.04058,elsewhere,20,non-restrictive,19
728.59106,0.50219,0.0385,elsewhere,20,non-restrictive,19
728.59778,0.49685,0.05495,elsewhere,20,non-restrictive,19
736.48828,0.80917,0.45043,elsewhere,21,restrictive,19
736.49487,0.80979,0.44351,elsewhere,21,restrictive,19
736.50171,0.80979,0.44351,elsewhere,21,restrictive,19
736.50854,0.84302,0.43302,elsewhere,21,restrictive,19
736.51514,0.83502,0.46619,elsewhere,21,restrictive,19
736.52185,0.83323,0.47141,elsewhere,21,restrictive,19
736.5285,0.79449,0.48555,elsewhere,21,restrictive,19
736.53522,0.80708,0.46093,elsewhere,21,restrictive,19
736.54187,0.80542,0.46634,elsewhere,21,restrictive,19
736.54871,0.80573,0.47822,elsewhere,21,restrictive,19
736.55524,0.82166,0.46934,elsewhere,21,restrictive,19
736.56201,0.82166,0.46934,elsewhere,21,restrictive,19
736.56854,0.80435,0.46595,elsewhere,21,restrictive,19
736.57544,0.81543,0.46461,elsewhere,21,restrictive,19
736.58221,0.81543,0.46461,elsewhere,21,restrictive,19
736.58893,0.8018,0.46142,elsewhere,21,restrictive,19
736.59552,0.81367,0.46887,elsewhere,21,restrictive,19
736.60205,0.81367,0.46887,elsewhere,21,restrictive,19
736.60889,0.80865,0.47706,elsewhere,21,restrictive,19
736.6153,0.81687,0.46637,elsewhere,21,restrictive,19
736.62231,0.8186,0.46098,elsewhere,21,restrictive,19
736.62897,0.80481,0.4466,elsewhere,21,restrictive,19
736.63556,0.8085,0.46786,elsewhere,21,restrictive,19
736.6424,0.8085,0.46786,elsewhere,21,restrictive,19
736.64917,0.82953,0.47021,elsewhere,21,restrictive,19
736.65588,0.89604,0.48287,elsewhere,21,restrictive,19
736.66248,0.89378,0.48806,elsewhere,21,restrictive,19
736.66913,0.6729,0.45408,elsewhere,21,restrictive,19
736.67517,0.73119,0.44961,elsewhere,21,restrictive,19
736.68237,0.73065,0.45199,elsewhere,21,restrictive,19
736.68933,0.56993,0.40725,pos1,21,restrictive,19
736.69604,0.59046,0.41194,pos1,21,restrictive,19
736.70221,0.59039,0.41459,pos1,21,restrictive,19
736.70911,0.55255,0.39268,elsewhere,21,restrictive,19
736.7157,0.56105,0.40902,pos1,21,restrictive,19
736.72278,0.56112,0.39772,pos1,21,restrictive,19
736.72906,0.54036,0.35313,elsewhere,21,restrictive,19
736.73572,0.54825,0.37223,elsewhere,21,restrictive,19
736.7428,0.5483,0.36906,elsewhere,21,restrictive,19
736.74957,0.5344,0.32728,elsewhere,21,restrictive,19
736.75629,0.54733,0.3795,elsewhere,21,restrictive,19
736.763,0.54728,0.38266,elsewhere,21,restrictive,19
736.76953,0.54936,0.34837,elsewhere,21,restrictive,19
736.77631,0.54206,0.37711,elsewhere,21,restrictive,19
736.78296,0.54214,0.38003,elsewhere,21,restrictive,19
736.78979,0.55332,0.35711,elsewhere,21,restrictive,19
736.79651,0.55782,0.36962,pos1,21,restrictive,19
736.8031,0.55784,0.36359,pos1,21,restrictive,19
736.80981,0.54881,0.3546,elsewhere,21,restrictive,19
736.81653,0.55431,0.34986,elsewhere,21,restrictive,19
744.03729,0.48684,0.11332,subject,22,restrictive,19
744.04395,0.47971,0.13134,subject,22,restrictive,19
744.05072,0.47755,0.12193,subject,22,restrictive,19
744.05737,0.47712,0.11456,subject,22,restrictive,19
744.0639,0.47428,0.0992,subject,22,restrictive,19
744.07068,0.47888,0.10219,subject,22,restrictive,19
744.07745,0.47863,0.09883,subject,22,restrictive,19
744.08405,0.47005,0.10983,subject,22,restrictive,19
744.09094,0.47578,0.10693,subject,22,restrictive,19
744.09766,0.4764,0.11866,subject,22,restrictive,19
744.10425,0.47245,0.13119,subject,22,restrictive,19
744.1109,0.46998,0.13709,subject,22,restrictive,19
744.11774,0.47023,0.14068,subject,22,restrictive,19
744.12402,0.47574,0.13805,subject,22,restrictive,19
744.13086,0.46765,0.13112,subject,22,restrictive,19
744.13733,0.46719,0.12388,subject,22,restrictive,19
744.14429,0.46352,0.13218,subject,22,restrictive,19
744.15082,0.47593,0.13292,subject,22,restrictive,19
744.1579,0.47618,0.13619,subject,22,restrictive,19
744.16449,0.46541,0.14488,subject,22,restrictive,19
744.17108,0.48204,0.14476,subject,22,restrictive,19
744.17749,0.48159,0.13681,subject,22,restrictive,19
744.18414,0.48019,0.11466,subject,22,restrictive,19
744.19128,0.47541,0.09936,subject,22,restrictive,19
744.198,0.47499,0.09198,subject,22,restrictive,19
744.20465,0.47139,0.13793,subject,22,restrictive,19
744.21124,0.46998,0.14612,subject,22,restrictive,19
744.21796,0.4706,0.15693,subject,22,restrictive,19
744.22485,0.50103,0.09047,subject,22,restrictive,19
744.23151,0.49772,0.11294,subject,22,restrictive,19
744.23828,0.49797,0.11712,subject,22,restrictive,19
744.245,0.5055,0.09425,elsewhere,22,restrictive,19
744.25146,0.50281,0.04555,elsewhere,22,restrictive,19
744.25836,0.50233,0.03331,elsewhere,22,restrictive,19
744.26501,0.48698,0.06104,elsewhere,22,restrictive,19
744.27179,0.48399,0.06912,elsewhere,22,restrictive,19
744.27838,0.48441,0.07755,subject,22,restrictive,19
744.2851,0.48245,0.09044,subject,22,restrictive,19
744.29163,0.47975,0.08734,subject,22,restrictive,19
744.29871,0.47975,0.08734,subject,22,restrictive,19
744.3053,0.46661,0.08155,subject,22,restrictive,19
751.55933,0.48323,0.07316,elsewhere,23,non-restrictive,19
751.56567,0.48342,0.06871,elsewhere,23,non-restrictive,19
751.57257,0.48342,0.06871,elsewhere,23,non-restrictive,19
751.57928,0.48783,0.0735,elsewhere,23,non-restrictive,19
751.58624,0.48938,0.07719,subject,23,non-restrictive,19
751.59296,0.48898,0.06852,elsewhere,23,non-restrictive,19
751.59943,0.50161,0.05785,elsewhere,23,non-restrictive,19
751.6059,0.50778,0.07224,elsewhere,23,non-restrictive,19
751.61255,0.50783,0.07586,elsewhere,23,non-restrictive,19
751.61963,0.50667,0.07412,elsewhere,23,non-restrictive,19
751.62653,0.49775,0.09852,subject,23,non-restrictive,19
751.63312,0.49868,0.11845,subject,23,non-restrictive,19
751.63983,0.49101,0.09743,subject,23,non-restrictive,19
751.64642,0.49831,0.10633,subject,23,non-restrictive,19
751.6532,0.4982,0.10233,subject,23,non-restrictive,19
751.65991,0.49054,0.11416,subject,23,non-restrictive,19
751.66656,0.50346,0.09666,subject,23,non-restrictive,19
751.67328,0.50326,0.09244,subject,23,non-restrictive,19
751.67999,0.49751,0.09076,subject,23,non-restrictive,19
751.68652,0.49715,0.08843,subject,23,non-restrictive,19
751.69348,0.49737,0.09262,subject,23,non-restrictive,19
751.70007,0.48723,0.08118,subject,23,non-restrictive,19
751.70673,0.49213,0.07287,elsewhere,23,non-restrictive,19
751.71344,0.49187,0.06866,elsewhere,23,non-restrictive,19
