bin_start_ms,aoi,prop_fixating,trial,condition,target_pos,subject_nr
150.0,pos1,0.0,8,non-restrictive,1,5
150.0,pos2,0.8822,8,non-restrictive,1,5
150.0,pos3,0.0,8,non-restrictive,1,5
150.0,pos4,0.0,8,non-restrictive,1,5
150.0,subject,0.0,8,non-restrictive,1,5
200.0,pos1,0.0,8,non-restrictive,1,5
200.0,pos2,0.0,8,non-restrictive,1,5
200.0,pos3,0.0,8,non-restrictive,1,5
200.0,pos4,0.0,8,non-restrictive,1,5
200.0,subject,0.0,8,non-restrictive,1,5
250.0,pos1,0.0,8,non-restrictive,1,5
250.0,pos2,0.0,8,non-restrictive,1,5
250.0,pos3,0.0,8,non-restrictive,1,5
250.0,pos4,0.0,8,non-restrictive,1,5
250.0,subject,0.0,8,non-restrictive,1,5
0.0,pos1,0.0,9,restrictive,4,5
0.0,pos2,0.0,9,restrictive,4,5
0.0,pos3,0.0,9,restrictive,4,5
0.0,pos4,0.0,9,restrictive,4,5
0.0,subject,0.0,9,restrictive,4,5
50.0,pos1,0.0,9,restrictive,4,5
50.0,pos2,0.0,9,restrictive,4,5
50.0,pos3,0.0,9,restrictive,4,5
50.0,pos4,0.0,9,restrictive,4,5
50.0,subject,0.0,9,restrictive,4,5
100.0,pos1,0.0,9,restrictive,4,5
100.0,pos2,0.0,9,restrictive,4,5
100.0,pos3,0.0,9,restrictive,4,5
100.0,pos4,0.0,9,restrictive,4,5
100.0,subject,0.0,9,restrictive,4,5
150.0,pos1,0.0,9,restrictive,4,5
150.0,pos2,0.0,9,restrictive,4,5
150.0,pos3,0.0,9,restrictive,4,5
150.0,pos4,0.0,9,restrictive,4,5
150.0,subject,0.0,9,restrictive,4,5
200.0,pos1,0.0,9,restrictive,4,5
200.0,pos2,0.0,9,restrictive,4,5
200.0,pos3,0.0,9,restrictive,4,5
200.0,pos4,0.0,9,restrictive,4,5
200.0,subject,0.0,9,restrictive,4,5
250.0,pos1,0.0,9,restrictive,4,5
250.0,pos2,0.0,9,restrictive,4,5
250.0,pos3,0.0,9,restrictive,4,5
250.0,pos4,0.0,9,restrictive,4,5
250.0,subject,0.0,9,restrictive,4,5
300.0,pos1,0.0,9,restrictive,4,5
300.0,pos2,0.0,9,restrictive,4,5
300.0,pos3,0.0,9,restrictive,4,5
300.0,pos4,0.0,9,restrictive,4,5
300.0,subject,0.0,9,restrictive,4,5
0.0,pos1,1.0,10,non-restrictive,1,5
0.0,pos2,0.0,10,non-restrictive,1,5
0.0,pos3,0.0,10,non-restrictive,1,5
0.0,pos4,0.0,10,non-restrictive,1,5
0.0,subject,0.0,10,non-restrictive,1,5
50.0,pos1,1.0,10,non-restrictive,1,5
50.0,pos2,0.0,10,non-restrictive,1,5
50.0,pos3,0.0,10,non-restrictive,1,5
50.0,pos4,0.0,10,non-restrictive,1,5
50.0,subject,0.0,10,non-restrictive,1,5
100.0,pos1,1.0,10,non-restrictive,1,5
100.0,pos2,0.0,10,non-restrictive,1,5
100.0,pos3,0.0,10,non-restrictive,1,5
100.0,pos4,0.0,10,non-restrictive,1,5
100.0,subject,0.0,10,non-restrictive,1,5
150.0,pos1,0.3596,10,non-restrictive,1,5
150.0,pos2,0.0,10,non-restrictive,1,5
150.0,pos3,0.0,10,non-restrictive,1,5
150.0,pos4,0.0,10,non-restrictive,1,5
150.0,subject,0.0,10,non-restrictive,1,5
200.0,pos1,0.0,10,non-restrictive,1,5
200.0,pos2,0.0,10,non-restrictive,1,5
200.0,pos3,0.0,10,non-restrictive,1,5
200.0,pos4,0.0,10,non-restrictive,1,5
200.0,subject,0.0,10,non-restrictive,1,5
250.0,pos1,0.0,10,non-restrictive,1,5
250.0,pos2,0.0,10,non-restrictive,1,5
250.0,pos3,0.0,10,non-restrictive,1,5
250.0,pos4,0.0,10,non-restrictive,1,5
250.0,subject,0.0,10,non-restrictive,1,5
300.0,pos1,0.0,10,non-restrictive,1,5
300.0,pos2,0.0,10,non-restrictive,1,5
300.0,pos3,0.0,10,non-restrictive,1,5
300.0,pos4,0.0,10,non-restrictive,1,5
300.0,subject,0.0,10,non-restrictive,1,5
350.0,pos1,0.0,10,non-restrictive,1,5
350.0,pos2,0.0,10,non-restrictive,1,5
350.0,pos3,0.0,10,non-restrictive,1,5
350.0,pos4,0.0,10,non-restrictive,1,5
350.0,subject,0.0,10,non-restrictive,1,5
0.0,pos1,0.0,11,non-restrictive,1,5
0.0,pos2,0.0,11,non-restrictive,1,5
0.0,pos3,0.0,11,non-restrictive,1,5
0.0,pos4,0.0,11,non-restrictive,1,5
0.0,subject,0.0,11,non-restrictive,1,5
50.0,pos1,0.0,11,non-restrictive,1,5
50.0,pos2,0.0,11,non-restrictive,1,5
50.0,pos3,0.0,11,non-restrictive,1,5
50.0,pos4,0.0,11,non-restrictive,1,5
50.0,subject,0.0,11,non-restrictive,1,5
100.0,pos1,0.0,11,non-restrictive,1,5
100.0,pos2,0.0,11,non-restrictive,1,5
100.0,pos3,0.0,11,non-restrictive,1,5
100.0,pos4,0.0,11,non-restrictive,1,5
100.0,subject,0.0,11,non-restrictive,1,5
150.0,pos1,0.0,11,non-restrictive,1,5
150.0,pos2,0.0,11,non-restrictive,1,5
150.0,pos3,0.0,11,non-restrictive,1,5
150.0,pos4,0.0,11,non-restrictive,1,5
150.0,subject,0.0,11,non-restrictive,1,5
200.0,pos1,0.0,11,non-restrictive,1,5
200.0,pos2,0.0,11,non-restrictive,1,5
200.0,pos3,0.0,11,non-restrictive,1,5
200.0,pos4,0.0,11,non-restrictive,1,5
200.0,subject,0.0,11,non-restrictive,1,5
250.0,pos1,0.0,11,non-restrictive,1,5
250.0,pos2,0.0,11,non-restrictive,1,5
250.0,pos3,0.0,11,non-restrictive,1,5
250.0,pos4,0.0,11,non-restrictive,1,5
250.0,subject,0.0,11,non-restrictive,1,5
300.0,pos1,0.0,11,non-restrictive,1,5
300.0,pos2,0.0,11,non-restrictive,1,5
300.0,pos3,0.0,11,non-restrictive,1,5
300.0,pos4,0.0,11,non-restrictive,1,5
300.0,subject,0.0,11,non-restrictive,1,5
350.0,pos1,0.0,11,non-restrictive,1,5
350.0,pos2,0.0,11,non-restrictive,1,5
350.0,pos3,0.0,11,non-restrictive,1,5
350.0,pos4,0.0,11,non-restrictive,1,5
350.0,subject,0.0,11,non-restrictive,1,5
400.0,pos1,0.0,11,non-restrictive,1,5
400.0,pos2,0.0,11,non-restrictive,1,5
400.0,pos3,0.0,11,non-restrictive,1,5
400.0,pos4,0.0,11,non-restrictive,1,5
400.0,subject,0.0,11,non-restrictive,1,5
450.0,pos1,0.0,11,non-restrictive,1,5
450.0,pos2,0.0,11,non-restrictive,1,5
450.0,pos3,0.0,11,non-restrictive,1,5
450.0,pos4,0.0,11,non-restrictive,1,5
450.0,subject,0.0,11,non-restrictive,1,5
500.0,pos1,0.0,11,non-restrictive,1,5
500.0,pos2,0.0,11,non-restrictive,1,5
500.0,pos3,0.0,11,non-restrictive,1,5
500.0,pos4,0.0,11,non-restrictive,1,5
500.0,subject,0.0,11,non-restrictive,1,5
550.0,pos1,0.0,11,non-restrictive,1,5
550.0,pos2,0.0,11,non-restrictive,1,5
550.0,pos3,0.0,11,non-restrictive,1,5
550.0,pos4,0.0,11,non-restrictive,1,5
550.0,subject,0.0,11,non-restrictive,1,5
600.0,pos1,0.0,11,non-restrictive,1,5
600.0,pos2,0.0,11,non-restrictive,1,5
600.0,pos3,0.0,11,non-restrictive,1,5
600.0,pos4,0.0,11,non-restrictive,1,5
600.0,subject,0.0,11,non-restrictive,1,5
650.0,pos1,0.0,11,non-restrictive,1,5
650.0,pos2,0.0,11,non-restrictive,1,5
650.0,pos3,0.0,11,non-restrictive,1,5
650.0,pos4,0.0,11,non-restrictive,1,5
650.0,subject,0.0,11,non-restrictive,1,5
700.0,pos1,0.0,11,non-restrictive,1,5
700.0,pos2,0.0,11,non-restrictive,1,5
700.0,pos3,0.0,11,non-restrictive,1,5
700.0,pos4,0.0,11,non-restrictive,1,5
700.0,subject,0.0,11,non-restrictive,1,5
750.0,pos1,0.0,11,non-restrictive,1,5
750.0,pos2,0.0,11,non-restrictive,1,5
750.0,pos3,0.0,11,non-restrictive,1,5
750.0,pos4,0.0,11,non-restrictive,1,5
750.0,subject,0.0,11,non-restrictive,1,5
800.0,pos1,0.0,11,non-restrictive,1,5
800.0,pos2,0.0,11,non-restrictive,1,5
800.0,pos3,0.0,11,non-restrictive,1,5
800.0,pos4,0.0,11,non-restrictive,1,5
800.0,subject,0.0,11,non-restrictive,1,5
850.0,pos1,0.0,11,non-restrictive,1,5
850.0,pos2,0.0,11,non-restrictive,1,5
850.0,pos3,0.0,11,non-restrictive,1,5
850.0,pos4,0.0,11,non-restrictive,1,5
850.0,subject,0.0,11,non-restrictive,1,5
900.0,pos1,0.0,11,non-restrictive,1,5
900.0,pos2,0.0,11,non-restrictive,1,5
900.0,pos3,0.0,11,non-restrictive,1,5
900.0,pos4,0.0,11,non-restrictive,1,5
900.0,subject,0.0,11,non-restrictive,1,5
0.0,pos1,0.0,12,restrictive,4,5
0.0,pos2,0.528,12,restrictive,4,5
0.0,pos3,0.0,12,restrictive,4,5
0.0,pos4,0.0,12,restrictive,4,5
0.0,subject,0.0,12,restrictive,4,5
50.0,pos1,0.0,12,restrictive,4,5
50.0,pos2,0.0,12,restrictive,4,5
50.0,pos3,0.0,12,restrictive,4,5
50.0,pos4,0.0,12,restrictive,4,5
50.0,subject,0.0,12,restrictive,4,5
100.0,pos1,0.0,12,restrictive,4,5
100.0,pos2,0.0,12,restrictive,4,5
100.0,pos3,0.0,12,restrictive,4,5
100.0,pos4,0.0,12,restrictive,4,5
100.0,subject,0.0,12,restrictive,4,5
150.0,pos1,0.0,12,restrictive,4,5
150.0,pos2,0.0,12,restrictive,4,5
150.0,pos3,0.0,12,restrictive,4,5
150.0,pos4,0.0,12,restrictive,4,5
150.0,subject,0.0,12,restrictive,4,5
200.0,pos1,0.0,12,restrictive,4,5
200.0,pos2,0.0,12,restrictive,4,5
200.0,pos3,0.0,12,restrictive,4,5
200.0,pos4,0.0,12,restrictive,4,5
200.0,subject,0.0,12,restrictive,4,5
250.0,pos1,0.0,12,restrictive,4,5
250.0,pos2,0.0,12,restrictive,4,5
250.0,pos3,0.0,12,restrictive,4,5
250.0,pos4,0.0,12,restrictive,4,5
250.0,subject,0.0,12,restrictive,4,5
0.0,pos1,0.0,13,non-restrictive,3,5
0.0,pos2,0.0,13,non-restrictive,3,5
0.0,pos3,0.0,13,non-restrictive,3,5
0.0,pos4,0.0,13,non-restrictive,3,5
0.0,subject,0.0,13,non-restrictive,3,5
50.0,pos1,0.0,13,non-restrictive,3,5
50.0,pos2,0.6422,13,non-restrictive,3,5
50.0,pos3,0.0,13,non-restrictive,3,5
50.0,pos4,0.0,13,non-restrictive,3,5
50.0,subject,0.0,13,non-restrictive,3,5
100.0,pos1,0.0,13,non-restrictive,3,5
100.0,pos2,1.0,13,non-restrictive,3,5
100.0,pos3,0.0,13,non-restrictive,3,5
100.0,pos4,0.0,13,non-restrictive,3,5
100.0,subject,0.0,13,non-restrictive,3,5
150.0,pos1,0.0,13,non-restrictive,3,5
150.0,pos2,0.2376,13,non-restrictive,3,5
150.0,pos3,0.0,13,non-restrictive,3,5
150.0,pos4,0.0,13,non-restrictive,3,5
150.0,subject,0.0,13,non-restrictive,3,5
200.0,pos1,0.0,13,non-restrictive,3,5
200.0,pos2,0.0,13,non-restrictive,3,5
200.0,pos3,0.0,13,non-restrictive,3,5
200.0,pos4,0.0,13,non-restrictive,3,5
200.0,subject,0.0,13,non-restrictive,3,5
250.0,pos1,0.0,13,non-restrictive,3,5
250.0,pos2,0.0,13,non-restrictive,3,5
250.0,pos3,0.0,13,non-restrictive,3,5
250.0,pos4,0.0,13,non-restrictive,3,5
250.0,subject,0.0,13,non-restrictive,3,5
0.0,pos1,0.0,14,restrictive,2,5
0.0,pos2,0.0,14,restrictive,2,5
0.0,pos3,0.0,14,restrictive,2,5
0.0,pos4,0.0,14,restrictive,2,5
0.0,subject,0.0,14,restrictive,2,5
50.0,pos1,0.0,14,restrictive,2,5
50.0,pos2,0.0,14,restrictive,2,5
50.0,pos3,0.0,14,restrictive,2,5
50.0,pos4,0.0,14,restrictive,2,5
50.0,subject,0.0,14,restrictive,2,5
100.0,pos1,0.0,14,restrictive,2,5
100.0,pos2,0.0,14,restrictive,2,5
100.0,pos3,0.0,14,restrictive,2,5
100.0,pos4,0.0,14,restrictive,2,5
100.0,subject,0.0,14,restrictive,2,5
150.0,pos1,0.0,14,restrictive,2,5
150.0,pos2,0.0,14,restrictive,2,5
150.0,pos3,0.0,14,restrictive,2,5
150.0,pos4,0.0,14,restrictive,2,5
150.0,subject,0.0,14,restrictive,2,5
200.0,pos1,0.0,14,restrictive,2,5
200.0,pos2,0.0,14,restrictive,2,5
200.0,pos3,0.0,14,restrictive,2,5
200.0,pos4,0.0,14,restrictive,2,5
200.0,subject,0.0,14,restrictive,2,5
250.0,pos1,0.0,14,restrictive,2,5
250.0,pos2,0.0,14,restrictive,2,5
250.0,pos3,0.0,14,restrictive,2,5
250.0,pos4,0.0,14,restrictive,2,5
250.0,subject,0.0,14,restrictive,2,5
0.0,pos1,0.0,15,non-restrictive,1,5
0.0,pos2,0.0,15,non-restrictive,1,5
0.0,pos3,0.0,15,non-restrictive,1,5
0.0,pos4,0.0,15,non-restrictive,1,5
0.0,subject,0.0,15,non-restrictive,1,5
50.0,pos1,0.0,15,non-restrictive,1,5
50.0,pos2,0.0,15,non-restrictive,1,5
50.0,pos3,0.0,15,non-restrictive,1,5
50.0,pos4,0.0,15,non-restrictive,1,5
50.0,subject,0.0,15,non-restrictive,1,5
100.0,pos1,0.0,15,non-restrictive,1,5
100.0,pos2,0.0,15,non-restrictive,1,5
100.0,pos3,0.0,15,non-restrictive,1,5
100.0,pos4,0.0,15,non-restrictive,1,5
100.0,subject,0.0,15,non-restrictive,1,5
150.0,pos1,0.0,15,non-restrictive,1,5
150.0,pos2,0.0,15,non-restrictive,1,5
150.0,pos3,0.0,15,non-restrictive,1,5
150.0,pos4,0.0,15,non-restrictive,1,5
150.0,subject,0.0,15,non-restrictive,1,5
200.0,pos1,0.0,15,non-restrictive,1,5
200.0,pos2,0.0,15,non-restrictive,1,5
200.0,pos3,0.0,15,non-restrictive,1,5
200.0,pos4,0.0,15,non-restrictive,1,5
200.0,subject,0.0,15,non-restrictive,1,5
250.0,pos1,0.0,15,non-restrictive,1,5
250.0,pos2,0.0,15,non-restrictive,1,5
250.0,pos3,0.0,15,non-restrictive,1,5
250.0,pos4,0.0,15,non-restrictive,1,5
250.0,subject,0.0,15,non-restrictive,1,5
0.0,pos1,0.0,16,non-restrictive,1,5
0.0,pos2,0.0,16,non-restrictive,1,5
0.0,pos3,0.0,16,non-restrictive,1,5
0.0,pos4,0.0,16,non-restrictive,1,5
0.0,subject,0.0,16,non-restrictive,1,5
50.0,pos1,0.0,16,non-restrictive,1,5
50.0,pos2,0.0,16,non-restrictive,1,5
50.0,pos3,0.0,16,non-restrictive,1,5
50.0,pos4,0.0,16,non-restrictive,1,5
50.0,subject,0.0,16,non-restrictive,1,5
100.0,pos1,0.0,16,non-restrictive,1,5
100.0,pos2,0.0,16,non-restrictive,1,5
100.0,pos3,0.0,16,non-restrictive,1,5
100.0,pos4,0.0,16,non-restrictive,1,5
100.0,subject,0.0,16,non-restrictive,1,5
150.0,pos1,0.0,16,non-restrictive,1,5
150.0,pos2,0.0,16,non-restrictive,1,5
150.0,pos3,0.0,16,non-restrictive,1,5
150.0,pos4,0.0,16,non-restrictive,1,5
150.0,subject,0.0,16,non-restrictive,1,5
200.0,pos1,0.0,16,non-restrictive,1,5
200.0,pos2,0.0,16,non-restrictive,1,5
200.0,pos3,0.0,16,non-restrictive,1,5
200.0,pos4,0.0,16,non-restrictive,1,5
200.0,subject,0.0,16,non-restrictive,1,5
0.0,pos1,0.0,17,restrictive,4,5
0.0,pos2,0.0,17,restrictive,4,5
0.0,pos3,0.8354,17,restrictive,4,5
0.0,pos4,0.0,17,restrictive,4,5
0.0,subject,0.0,17,restrictive,4,5
50.0,pos1,0.0,17,restrictive,4,5
50.0,pos2,0.0,17,restrictive,4,5
50.0,pos3,0.0,17,restrictive,4,5
50.0,pos4,0.0,17,restrictive,4,5
50.0,subject,0.0,17,restrictive,4,5
100.0,pos1,0.0,17,restrictive,4,5
100.0,pos2,0.0,17,restrictive,4,5
100.0,pos3,0.0,17,restrictive,4,5
100.0,pos4,0.0,17,restrictive,4,5
100.0,subject,0.0,17,restrictive,4,5
150.0,pos1,0.0,17,restrictive,4,5
150.0,pos2,0.0,17,restrictive,4,5
150.0,pos3,0.0,17,restrictive,4,5
150.0,pos4,0.0,17,restrictive,4,5
150.0,subject,0.0,17,restrictive,4,5
200.0,pos1,0.0,17,restrictive,4,5
200.0,pos2,0.0,17,restrictive,4,5
200.0,pos3,0.0,17,restrictive,4,5
200.0,pos4,0.0,17,restrictive,4,5
200.0,subject,0.0,17,restrictive,4,5
250.0,pos1,0.0,17,restrictive,4,5
250.0,pos2,0.0,17,restrictive,4,5
250.0,pos3,0.0,17,restrictive,4,5
250.0,pos4,0.0,17,restrictive,4,5
250.0,subject,0.0,17,restrictive,4,5
300.0,pos1,0.0,17,restrictive,4,5
300.0,pos2,0.0,17,restrictive,4,5
300.0,pos3,0.0,17,restrictive,4,5
300.0,pos4,0.0,17,restrictive,4,5
300.0,subject,0.0,17,restrictive,4,5
0.0,pos1,0.0,18,restrictive,2,5
0.0,pos2,0.0,18,restrictive,2,5
0.0,pos3,1.0,18,restrictive,2,5
0.0,pos4,0.0,18,restrictive,2,5
0.0,subject,0.0,18,restrictive,2,5
50.0,pos1,0.0,18,restrictive,2,5
50.0,pos2,0.0,18,restrictive,2,5
50.0,pos3,0.4678,18,restrictive,2,5
50.0,pos4,0.0,18,restrictive,2,5
50.0,subject,0.0,18,restrictive,2,5
100.0,pos1,0.0,18,restrictive,2,5
100.0,pos2,0.0,18,restrictive,2,5
100.0,pos3,1.0,18,restrictive,2,5
100.0,pos4,0.0,18,restrictive,2,5
100.0,subject,0.0,18,restrictive,2,5
150.0,pos1,0.0,18,restrictive,2,5
150.0,pos2,0.0,18,restrictive,2,5
150.0,pos3,1.0,18,restrictive,2,5
150.0,pos4,0.0,18,restrictive,2,5
150.0,subject,0.0,18,restrictive,2,5
200.0,pos1,0.0,18,restrictive,2,5
200.0,pos2,0.0,18,restrictive,2,5
200.0,pos3,1.0,18,restrictive,2,5
200.0,pos4,0.0,18,restrictive,2,5
200.0,subject,0.0,18,restrictive,2,5
250.0,pos1,0.0,18,restrictive,2,5
250.0,pos2,0.0,18,restrictive,2,5
250.0,pos3,1.0,18,restrictive,2,5
250.0,pos4,0.0,18,restrictive,2,5
250.0,subject,0.0,18,restrictive,2,5
0.0,pos1,0.0,19,non-restrictive,1,5
0.0,pos2,0.0,19,non-restrictive,1,5
0.0,pos3,0.0,19,non-restrictive,1,5
0.0,pos4,0.0,19,non-restrictive,1,5
0.0,subject,0.0,19,non-restrictive,1,5
50.0,pos1,0.0,19,non-restrictive,1,5
50.0,pos2,0.0,19,non-restrictive,1,5
50.0,pos3,0.0,19,non-restrictive,1,5
50.0,pos4,0.0,19,non-restrictive,1,5
50.0,subject,0.0,19,non-restrictive,1,5
100.0,pos1,0.0,19,non-restrictive,1,5
100.0,pos2,0.0,19,non-restrictive,1,5
100.0,pos3,0.0,19,non-restrictive,1,5
100.0,pos4,0.0,19,non-restrictive,1,5
100.0,subject,0.0,19,non-restrictive,1,5
150.0,pos1,0.0,19,non-restrictive,1,5
150.0,pos2,0.0,19,non-restrictive,1,5
150.0,pos3,0.0,19,non-restrictive,1,5
150.0,pos4,0.0,19,non-restrictive,1,5
150.0,subject,0.0,19,non-restrictive,1,5
200.0,pos1,0.0,19,non-restrictive,1,5
200.0,pos2,0.0,19,non-restrictive,1,5
200.0,pos3,0.0,19,non-restrictive,1,5
200.0,pos4,0.0,19,non-restrictive,1,5
200.0,subject,0.0,19,non-restrictive,1,5
250.0,pos1,0.0,19,non-restrictive,1,5
250.0,pos2,0.0,19,non-restrictive,1,5
250.0,pos3,0.0,19,non-restrictive,1,5
250.0,pos4,0.0,19,non-restrictive,1,5
250.0,subject,0.0,19,non-restrictive,1,5
0.0,pos1,1.0,20,restrictive,2,5
0.0,pos2,0.0,20,restrictive,2,5
0.0,pos3,0.0,20,restrictive,2,5
0.0,pos4,0.0,20,restrictive,2,5
0.0,subject,0.0,20,restrictive,2,5
50.0,pos1,1.0,20,restrictive,2,5
50.0,pos2,0.0,20,restrictive,2,5
50.0,pos3,0.0,20,restrictive,2,5
50.0,pos4,0.0,20,restrictive,2,5
50.0,subject,0.0,20,restrictive,2,5
100.0,pos1,1.0,20,restrictive,2,5
100.0,pos2,0.0,20,restrictive,2,5
100.0,pos3,0.0,20,restrictive,2,5
100.0,pos4,0.0,20,restrictive,2,5
100.0,subject,0.0,20,restrictive,2,5
150.0,pos1,1.0,20,restrictive,2,5
150.0,pos2,0.0,20,restrictive,2,5
150.0,pos3,0.0,20,restrictive,2,5
150.0,pos4,0.0,20,restrictive,2,5
150.0,subject,0.0,20,restrictive,2,5
200.0,pos1,1.0,20,restrictive,2,5
200.0,pos2,0.0,20,restrictive,2,5
200.0,pos3,0.0,20,restrictive,2,5
200.0,pos4,0.0,20,restrictive,2,5
200.0,subject,0.0,20,restrictive,2,5
250.0,pos1,0.182,20,restrictive,2,5
250.0,pos2,0.0,20,restrictive,2,5
250.0,pos3,0.0,20,restrictive,2,5
250.0,pos4,0.0,20,restrictive,2,5
250.0,subject,0.0,20,restrictive,2,5
300.0,pos1,0.0,20,restrictive,2,5
300.0,pos2,0.0,20,restrictive,2,5
300.0,pos3,0.0,20,restrictive,2,5
300.0,pos4,0.0,20,restrictive,2,5
300.0,subject,0.0,20,restrictive,2,5
0.0,pos1,0.0,21,non-restrictive,3,5
0.0,pos2,0.0,21,non-restrictive,3,5
0.0,pos3,0.0,21,non-restrictive,3,5
0.0,pos4,0.0,21,non-restrictive,3,5
0.0,subject,0.0,21,non-restrictive,3,5
50.0,pos1,0.0,21,non-restrictive,3,5
50.0,pos2,0.0,21,non-restrictive,3,5
50.0,pos3,0.0,21,non-restrictive,3,5
50.0,pos4,0.0,21,non-restrictive,3,5
50.0,subject,0.0,21,non-restrictive,3,5
100.0,pos1,0.0,21,non-restrictive,3,5
100.0,pos2,0.0,21,non-restrictive,3,5
100.0,pos3,0.0,21,non-restrictive,3,5
100.0,pos4,0.0,21,non-restrictive,3,5
100.0,subject,0.0,21,non-restrictive,3,5
150.0,pos1,0.0,21,non-restrictive,3,5
150.0,pos2,0.0,21,non-restrictive,3,5
150.0,pos3,0.0,21,non-restrictive,3,5
150.0,pos4,0.0,21,non-restrictive,3,5
150.0,subject,0.0,21,non-restrictive,3,5
200.0,pos1,0.0,21,non-restrictive,3,5
200.0,pos2,0.0,21,non-restrictive,3,5
200.0,pos3,0.0,21,non-restrictive,3,5
200.0,pos4,0.0,21,non-restrictive,3,5
200.0,subject,0.0,21,non-restrictive,3,5
250.0,pos1,0.0,21,non-restrictive,3,5
250.0,pos2,0.0,21,non-restrictive,3,5
250.0,pos3,0.0,21,non-restrictive,3,5
250.0,pos4,0.0,21,non-restrictive,3,5
250.0,subject,0.0,21,non-restrictive,3,5
300.0,pos1,0.0,21,non-restrictive,3,5
300.0,pos2,0.0,21,non-restrictive,3,5
300.0,pos3,0.0,21,non-restrictive,3,5
300.0,pos4,0.0,21,non-restrictive,3,5
300.0,subject,0.0,21,non-restrictive,3,5
0.0,pos1,0.0,22,restrictive,4,5
0.0,pos2,1.0,22,restrictive,4,5
0.0,pos3,0.0,22,restrictive,4,5
0.0,pos4,0.0,22,restrictive,4,5
0.0,subject,0.0,22,restrictive,4,5
50.0,pos1,0.0,22,restrictive,4,5
50.0,pos2,1.0,22,restrictive,4,5
50.0,pos3,0.0,22,restrictive,4,5
50.0,pos4,0.0,22,restrictive,4,5
50.0,subject,0.0,22,restrictive,4,5
100.0,pos1,0.0,22,restrictive,4,5
100.0,pos2,1.0,22,restrictive,4,5
100.0,pos3,0.0,22,restrictive,4,5
100.0,pos4,0.0,22,restrictive,4,5
100.0,subject,0.0,22,restrictive,4,5
150.0,pos1,0.0,22,restrictive,4,5
150.0,pos2,1.0,22,restrictive,4,5
150.0,pos3,0.0,22,restrictive,4,5
150.0,pos4,0.0,22,restrictive,4,5
150.0,subject,0.0,22,restrictive,4,5
200.0,pos1,0.0,22,restrictive,4,5
200.0,pos2,1.0,22,restrictive,4,5
200.0,pos3,0.0,22,restrictive,4,5
200.0,pos4,0.0,22,restrictive,4,5
200.0,subject,0.0,22,restrictive,4,5
250.0,pos1,0.0,22,restrictive,4,5
250.0,pos2,1.0,22,restrictive,4,5
250.0,pos3,0.0,22,restrictive,4,5
250.0,pos4,0.0,22,restrictive,4,5
250.0,subject,0.0,22,restrictive,4,5
0.0,pos1,0.0,23,restrictive,4,5
0.0,pos2,0.0,23,restrictive,4,5
0.0,pos3,0.0,23,restrictive,4,5
0.0,pos4,0.0,23,restrictive,4,5
0.0,subject,0.0,23,restrictive,4,5
50.0,pos1,0.0,23,restrictive,4,5
50.0,pos2,0.0,23,restrictive,4,5
50.0,pos3,0.0,23,restrictive,4,5
50.0,pos4,0.0,23,restrictive,4,5
50.0,subject,0.0,23,restrictive,4,5
100.0,pos1,0.0,23,restrictive,4,5
100.0,pos2,0.0,23,restrictive,4,5
100.0,pos3,0.0,23,restrictive,4,5
100.0,pos4,0.0,23,restrictive,4,5
100.0,subject,0.0,23,restrictive,4,5
150.0,pos1,0.0,23,restrictive,4,5
150.0,pos2,0.0,23,restrictive,4,5
150.0,pos3,0.0,23,restrictive,4,5
150.0,pos4,0.0,23,restrictive,4,5
150.0,subject,0.0,23,restrictive,4,5
200.0,pos1,0.0,23,restrictive,4,5
200.0,pos2,0.0,23,restrictive,4,5
200.0,pos3,0.0,23,restrictive,4,5
200.0,pos4,0.0,23,restrictive,4,5
200.0,subject,0.0,23,restrictive,4,5
250.0,pos1,0.0,23,restrictive,4,5
250.0,pos2,0.0,23,restrictive,4,5
250.0,pos3,0.0,23,restrictive,4,5
250.0,pos4,0.0,23,restrictive,4,5
250.0,subject,0.0,23,restrictive,4,5
300.0,pos1,0.0,23,restrictive,4,5
300.0,pos2,0.0,23,restrictive,4,5
300.0,pos3,0.0,23,restrictive,4,5
300.0,pos4,0.0,23,restrictive,4,5
300.0,subject,0.0,23,restrictive,4,5
350.0,pos1,0.0,23,restrictive,4,5
350.0,pos2,0.0,23,restrictive,4,5
350.0,pos3,0.0,23,restrictive,4,5
350.0,pos4,0.0,23,restrictive,4,5
350.0,subject,0.0,23,restrictive,4,5
0.0,pos1,0.0,24,restrictive,2,5
0.0,pos2,0.0,24,restrictive,2,5
0.0,pos3,0.0,24,restrictive,2,5
0.0,pos4,0.0,24,restrictive,2,5
0.0,subject,0.0,24,restrictive,2,5
50.0,pos1,0.0,24,restrictive,2,5
50.0,pos2,0.0,24,restrictive,2,5
50.0,pos3,0.0,24,restrictive,2,5
50.0,pos4,0.0,24,restrictive,2,5
50.0,subject,0.0,24,restrictive,2,5
100.0,pos1,0.0,24,restrictive,2,5
100.0,pos2,0.0,24,restrictive,2,5
100.0,pos3,0.0,24,restrictive,2,5
100.0,pos4,0.0,24,restrictive,2,5
100.0,subject,0.0,24,restrictive,2,5
150.0,pos1,0.0,24,restrictive,2,5
150.0,pos2,0.0,24,restrictive,2,5
150.0,pos3,0.0,24,restrictive,2,5
150.0,pos4,0.0,24,restrictive,2,5
150.0,subject,0.0,24,restrictive,2,5
